CustomerID,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,TotalItems,Country,Tenure,R_Score,F_Score,M_Score,Segment
13866.0,74,1,145.67000000000002,20.810000000000002,2011-09-26 14:54:00,2011-09-26 14:54:00,57,United Kingdom,0,2,1,1,New Customers
13867.0,31,3,1015.29,16.644098360655736,2011-05-05 17:28:00,2011-11-08 15:48:00,513,United Kingdom,186,3,3,4,Promising
13868.0,7,2,3192.54,96.74363636363637,2011-11-01 12:45:00,2011-12-02 16:32:00,1964,United Kingdom,31,5,2,5,Potential Loyalists
13869.0,28,4,3104.95,10.11384364820847,2010-12-17 15:14:00,2011-11-12 00:00:00,1721,United Kingdom,329,4,4,5,Champions
13870.0,2,8,2770.94,24.095130434782607,2011-01-15 00:00:00,2011-12-07 13:23:00,1325,United Kingdom,326,5,5,5,Champions
13871.0,23,13,6403.25,19.057291666666668,2011-02-04 09:30:00,2011-11-17 10:49:00,2806,United Kingdom,286,4,5,5,Champions
13873.0,120,3,389.6,16.93913043478261,2011-02-03 09:37:00,2011-08-12 10:08:00,140,United Kingdom,190,2,3,2,New Customers
13874.0,358,1,540.45,30.025000000000002,2010-12-16 18:20:00,2010-12-16 18:20:00,180,United Kingdom,0,1,1,3,Hibernating
13875.0,54,5,1786.79,17.180673076923078,2010-12-11 00:00:00,2011-10-17 09:36:00,1316,United Kingdom,310,3,4,4,Promising
13876.0,64,1,122.7,17.52857142857143,2011-10-07 10:22:00,2011-10-07 10:22:00,36,United Kingdom,0,2,1,1,New Customers
13877.0,86,1,117.24,39.08,2011-09-14 15:49:00,2011-09-14 15:49:00,108,United Kingdom,0,2,1,1,New Customers
13878.0,55,1,1281.53,35.598055555555554,2011-01-15 00:00:00,2011-10-16 12:19:00,475,United Kingdom,274,3,1,4,New Customers
13880.0,14,13,3219.77,19.513757575757577,2010-12-07 14:00:00,2011-11-26 00:00:00,1842,United Kingdom,353,4,5,5,Champions
13881.0,4,20,17159.52,96.40179775280899,2011-02-01 10:14:00,2011-12-06 12:50:00,10118,United Kingdom,308,5,5,5,Champions
13882.0,3,5,1191.13,18.325076923076924,2011-10-06 15:28:00,2011-12-07 11:16:00,953,United Kingdom,61,5,4,4,Champions
13883.0,11,5,2674.48,18.834366197183098,2011-03-31 17:17:00,2011-11-29 10:45:00,1436,United Kingdom,242,4,4,5,Champions
13884.0,7,5,787.6,13.349152542372881,2010-12-04 00:00:00,2011-12-03 00:00:00,300,United Kingdom,364,5,4,3,Loyal Customers
13885.0,189,2,506.8,18.1,2011-05-23 08:52:00,2011-06-03 15:07:00,182,United Kingdom,11,1,2,3,Hibernating
13886.0,71,1,243.56,15.2225,2011-09-29 13:17:00,2011-09-29 13:17:00,126,United Kingdom,0,2,1,1,New Customers
13887.0,204,1,349.55,18.397368421052633,2011-05-19 17:22:00,2011-05-19 17:22:00,147,United Kingdom,0,1,1,2,Lost
13888.0,120,2,605.63,15.14075,2011-05-05 14:41:00,2011-08-12 10:13:00,258,United Kingdom,98,2,2,3,Hibernating
13889.0,93,1,416.90000000000003,27.793333333333337,2011-09-08 09:13:00,2011-09-08 09:13:00,146,United Kingdom,0,2,1,2,New Customers
13890.0,1,10,1883.8100000000002,17.125545454545456,2010-12-16 09:31:00,2011-12-08 15:36:00,831,United Kingdom,357,5,5,4,Champions
13892.0,27,4,632.97,23.443333333333335,2011-04-07 12:04:00,2011-11-13 11:50:00,983,United Kingdom,219,4,4,3,Loyal Customers
13893.0,298,1,821.1,39.1,2011-02-15 11:30:00,2011-02-15 11:30:00,190,United Kingdom,0,1,1,3,Hibernating
13894.0,24,3,564.62,20.911851851851853,2011-02-02 12:54:00,2011-11-16 09:44:00,354,United Kingdom,286,4,3,3,Loyal Customers
13895.0,28,4,2593.07,21.975169491525424,2011-06-28 10:17:00,2011-11-11 16:57:00,1365,United Kingdom,136,4,4,5,Champions
13897.0,50,1,311.16,18.303529411764707,2011-10-20 14:30:00,2011-10-20 14:30:00,200,United Kingdom,0,3,1,2,New Customers
13898.0,326,1,155.93,12.994166666666667,2011-01-18 10:28:00,2011-01-18 10:28:00,133,United Kingdom,0,1,1,1,Lost
13899.0,16,2,388.52,20.448421052631577,2011-03-10 09:30:00,2011-11-23 13:40:00,156,United Kingdom,258,4,2,2,Potential Loyalists
13900.0,183,3,740.95,17.23139534883721,2011-03-22 10:13:00,2011-06-09 19:26:00,430,United Kingdom,79,1,3,3,Lost
13901.0,72,5,2867.2,19.242953020134227,2011-01-25 09:01:00,2011-09-28 14:48:00,1739,United Kingdom,246,2,4,5,At Risk
13904.0,37,2,332.64,12.793846153846154,2011-02-18 11:18:00,2011-11-02 13:41:00,332,United Kingdom,257,3,2,2,New Customers
13908.0,80,4,2369.55,19.42254098360656,2011-03-08 12:04:00,2011-09-21 11:49:00,1478,United Kingdom,196,2,4,5,At Risk
13911.0,7,9,2580.91,17.43858108108108,2011-01-08 00:00:00,2011-12-03 00:00:00,2731,United Kingdom,329,5,5,5,Champions
13914.0,12,2,626.45,18.983333333333334,2011-11-03 16:28:00,2011-11-28 10:35:00,380,United Kingdom,24,4,2,3,Potential Loyalists
13917.0,50,2,272.04,15.113333333333335,2011-06-01 12:46:00,2011-10-21 09:56:00,228,United Kingdom,141,3,2,2,New Customers
13918.0,50,2,1212.8400000000001,40.428000000000004,2011-03-31 18:05:00,2011-10-21 12:25:00,1140,United Kingdom,203,3,2,4,New Customers
13919.0,59,2,384.81,13.743214285714286,2011-08-10 10:15:00,2011-10-11 14:24:00,474,Denmark,62,3,2,2,New Customers
13922.0,352,1,172.25,24.607142857142858,2010-12-23 10:38:00,2010-12-23 10:38:00,93,United Kingdom,0,1,1,1,Lost
13923.0,54,1,351.13,17.5565,2011-10-17 12:33:00,2011-10-17 12:33:00,185,United Kingdom,0,3,1,2,New Customers
13924.0,2,6,1838.8500000000001,15.716666666666669,2011-09-28 15:07:00,2011-12-08 09:39:00,1575,United Kingdom,70,5,5,4,Champions
13925.0,93,4,678.25,16.54268292682927,2011-07-28 12:09:00,2011-09-08 12:47:00,331,United Kingdom,42,2,4,3,At Risk
13926.0,23,1,223.85000000000002,20.35,2011-11-16 13:16:00,2011-11-16 13:16:00,104,United Kingdom,0,4,1,1,Potential Loyalists
13927.0,75,1,348.99,16.61857142857143,2011-09-26 12:00:00,2011-09-26 12:00:00,214,United Kingdom,0,2,1,2,New Customers
13928.0,11,4,464.57,17.206296296296298,2011-07-29 15:59:00,2011-11-29 10:33:00,129,United Kingdom,122,4,4,2,Loyal Customers
13929.0,169,2,842.65,93.62777777777778,2011-01-17 15:11:00,2011-06-23 15:26:00,143,United Kingdom,157,1,2,3,Hibernating
13930.0,58,2,337.34,19.843529411764706,2011-07-26 11:00:00,2011-10-13 09:45:00,274,United Kingdom,78,3,2,2,New Customers
13931.0,96,2,1237.53,21.336724137931036,2011-03-04 08:43:00,2011-09-05 10:12:00,725,United Kingdom,185,2,2,4,Hibernating
13932.0,295,1,307.4,19.2125,2011-02-18 12:02:00,2011-02-18 12:02:00,72,United Kingdom,0,1,1,2,Lost
13933.0,109,2,608.7900000000001,26.469130434782613,2011-07-14 13:35:00,2011-08-22 14:03:00,205,United Kingdom,39,2,2,3,Hibernating
13934.0,264,1,922.1,29.74516129032258,2011-03-21 08:39:00,2011-03-21 08:39:00,390,United Kingdom,0,1,1,3,Hibernating
13936.0,180,1,376.58,14.483846153846153,2011-06-13 08:47:00,2011-06-13 08:47:00,330,United Kingdom,0,1,1,2,Lost
13937.0,169,1,158.85,17.65,2011-06-23 16:35:00,2011-06-23 16:35:00,123,United Kingdom,0,1,1,1,Lost
13938.0,35,1,71.66,10.237142857142857,2011-11-04 14:37:00,2011-11-04 14:37:00,70,United Kingdom,0,3,1,1,New Customers
13939.0,23,3,568.55,12.634444444444444,2011-02-01 11:30:00,2011-11-16 13:33:00,847,United Kingdom,288,4,3,3,Loyal Customers
13940.0,17,4,839.14,17.12530612244898,2011-07-18 16:05:00,2011-11-22 15:15:00,516,United Kingdom,126,4,4,3,Loyal Customers
13941.0,22,5,5112.96,113.62133333333334,2010-12-02 10:17:00,2011-11-18 09:43:00,2364,United Kingdom,350,4,4,5,Champions
13946.0,79,3,561.5699999999999,51.05181818181818,2011-03-17 10:02:00,2011-09-21 13:33:00,443,United Kingdom,188,2,3,3,New Customers
13947.0,65,1,90.6,18.119999999999997,2011-10-05 14:42:00,2011-10-05 14:42:00,44,United Kingdom,0,2,1,1,New Customers
13948.0,361,1,102.0,34.0,2010-12-14 10:18:00,2010-12-14 10:18:00,40,United Kingdom,0,1,1,1,Lost
13949.0,3,6,2427.32,15.170750000000002,2010-12-18 00:00:00,2011-12-07 09:35:00,2474,United Kingdom,354,5,5,5,Champions
13950.0,11,4,745.06,21.28742857142857,2011-04-07 11:29:00,2011-11-28 14:44:00,323,United Kingdom,235,4,4,3,Loyal Customers
13951.0,28,3,674.45,17.293589743589745,2011-01-15 00:00:00,2011-11-12 00:00:00,459,United Kingdom,301,4,3,3,Loyal Customers
13952.0,218,2,3251.071,23.730445255474454,2011-04-15 09:27:00,2011-05-06 09:00:00,1431,United Kingdom,20,1,2,5,Hibernating
13953.0,7,7,3515.68,175.784,2010-12-22 10:29:00,2011-12-02 16:04:00,2724,United Kingdom,345,5,5,5,Champions
13954.0,2,2,439.92,17.5968,2011-09-30 10:52:00,2011-12-08 12:50:00,150,United Kingdom,69,5,3,2,Loyal Customers
13955.0,154,2,322.96,9.786666666666665,2011-02-07 12:24:00,2011-07-08 17:19:00,154,United Kingdom,151,2,3,2,New Customers
13956.0,5,5,1026.42,6.752763157894737,2010-12-04 00:00:00,2011-12-04 13:20:00,491,United Kingdom,365,5,4,4,Champions
13959.0,79,3,598.2,6.502173913043479,2010-12-12 13:56:00,2011-09-21 15:06:00,357,United Kingdom,283,2,3,3,New Customers
13960.0,21,2,230.22,19.185,2011-09-29 12:39:00,2011-11-18 15:27:00,142,United Kingdom,50,4,3,1,Loyal Customers
13962.0,22,2,169.55,15.413636363636364,2011-04-08 11:21:00,2011-11-18 08:47:00,87,United Kingdom,223,4,3,1,Loyal Customers
13963.0,280,4,664.54,18.986857142857144,2010-12-07 09:21:00,2011-03-05 00:00:00,460,United Kingdom,87,1,4,3,At Risk
13967.0,146,1,80.7,40.35,2011-07-17 12:02:00,2011-07-17 12:02:00,42,United Kingdom,0,2,1,1,New Customers
13969.0,7,18,9053.94,14.463162939297126,2010-12-09 19:32:00,2011-12-02 15:11:00,4542,United Kingdom,357,5,5,5,Champions
13971.0,19,8,2758.26,18.511812080536913,2011-02-05 00:00:00,2011-11-21 12:06:00,1844,United Kingdom,289,4,5,5,Champions
13972.0,21,2,190.25,12.683333333333334,2010-12-11 00:00:00,2011-11-19 00:00:00,187,United Kingdom,343,4,3,1,Loyal Customers
13973.0,287,1,264.7,24.063636363636363,2011-02-25 15:21:00,2011-02-25 15:21:00,109,United Kingdom,0,1,1,2,Lost
13974.0,49,1,413.59000000000003,14.77107142857143,2011-10-21 14:41:00,2011-10-21 14:41:00,249,United Kingdom,0,3,1,2,New Customers
13975.0,28,6,2526.28,7.474201183431953,2010-12-04 00:00:00,2011-11-12 00:00:00,1732,United Kingdom,343,4,5,5,Champions
13976.0,207,1,357.98,35.798,2011-05-17 09:13:00,2011-05-17 09:13:00,154,United Kingdom,0,1,1,2,Lost
13978.0,15,2,196.79000000000002,13.119333333333335,2011-10-25 15:04:00,2011-11-25 11:36:00,315,United Kingdom,30,4,3,1,Loyal Customers
13979.0,73,1,869.87,16.108703703703704,2011-09-27 13:32:00,2011-09-27 13:32:00,639,United Kingdom,0,2,1,3,Hibernating
13980.0,60,1,200.14,18.19454545454545,2011-10-10 13:34:00,2011-10-10 13:34:00,172,United Kingdom,0,3,1,1,New Customers
13982.0,39,4,1871.81,16.863153153153153,2010-12-09 13:57:00,2011-10-31 16:24:00,1136,United Kingdom,326,3,4,4,Promising
13983.0,30,12,2603.43,24.3311214953271,2010-12-08 10:38:00,2011-11-10 11:06:00,1183,United Kingdom,337,3,5,5,Promising
13984.0,27,5,920.51,57.531875,2010-12-08 15:58:00,2011-11-13 12:38:00,679,United Kingdom,339,4,4,3,Loyal Customers
13985.0,4,15,7060.13,20.229598853868197,2010-12-25 00:00:00,2011-12-05 17:06:00,3445,United Kingdom,345,5,5,5,Champions
13986.0,17,1,320.46,24.650769230769228,2011-11-22 15:00:00,2011-11-22 15:00:00,430,United Kingdom,0,4,1,2,Potential Loyalists
13988.0,20,6,4147.96,17.726324786324785,2010-12-11 00:00:00,2011-11-20 10:15:00,3044,United Kingdom,344,4,5,5,Champions
13989.0,66,2,1266.08,30.88,2011-04-14 15:39:00,2011-10-05 09:47:00,1313,United Kingdom,173,2,3,4,New Customers
13990.0,213,1,311.3,19.45625,2011-05-10 15:19:00,2011-05-10 15:19:00,190,United Kingdom,0,1,1,2,Lost
13991.0,12,6,855.97,10.190119047619048,2011-01-08 00:00:00,2011-11-27 16:18:00,998,United Kingdom,323,4,5,3,Loyal Customers
13992.0,30,1,76.8,15.36,2011-11-09 15:23:00,2011-11-09 15:23:00,64,United Kingdom,0,3,1,1,New Customers
13993.0,21,9,3466.36,28.647603305785125,2011-01-01 00:00:00,2011-11-19 00:00:00,900,United Kingdom,322,4,5,5,Champions
13994.0,4,6,2313.14,14.923483870967742,2011-07-14 18:28:00,2011-12-06 11:05:00,940,United Kingdom,144,5,5,5,Champions
13995.0,15,5,1393.69,16.205697674418605,2011-04-08 08:20:00,2011-11-24 14:22:00,879,United Kingdom,230,4,4,4,Champions
13999.0,10,12,3901.81,18.758701923076924,2010-12-13 11:23:00,2011-11-29 13:40:00,2243,United Kingdom,351,5,5,5,Champions
14000.0,211,1,635.66,42.37733333333333,2011-05-12 16:50:00,2011-05-12 16:50:00,710,United Kingdom,0,1,1,3,Hibernating
14001.0,46,3,2043.0800000000002,52.38666666666667,2010-12-01 12:58:00,2011-10-25 10:31:00,962,United Kingdom,327,3,3,4,Promising
14002.0,134,2,529.73,11.270851063829788,2011-07-06 14:59:00,2011-07-28 15:55:00,877,United Kingdom,22,2,3,3,New Customers
14004.0,14,7,4582.64,26.799064327485382,2010-12-18 00:00:00,2011-11-26 00:00:00,2668,United Kingdom,343,4,5,5,Champions
14005.0,10,5,2874.72,34.22285714285714,2011-03-26 00:00:00,2011-11-30 12:41:00,2478,United Kingdom,249,5,4,5,Champions
14006.0,116,3,962.19,32.073,2011-01-31 15:11:00,2011-08-16 09:39:00,641,United Kingdom,196,2,3,4,New Customers
14009.0,198,2,695.61,16.562142857142856,2011-05-18 13:00:00,2011-05-25 15:47:00,365,United Kingdom,7,1,3,3,Lost
14012.0,278,1,328.8,29.89090909090909,2011-03-07 12:26:00,2011-03-07 12:26:00,160,United Kingdom,0,1,1,2,Lost
14013.0,70,3,473.02,13.91235294117647,2011-03-09 08:59:00,2011-10-01 00:00:00,462,United Kingdom,205,2,3,2,New Customers
14014.0,77,1,505.18,12.953333333333333,2011-09-23 13:18:00,2011-09-23 13:18:00,1076,United Kingdom,0,2,1,3,Hibernating
14015.0,53,1,917.34,45.867000000000004,2011-10-18 10:02:00,2011-10-18 10:02:00,378,United Kingdom,0,3,1,3,New Customers
14016.0,162,4,4341.21,26.964037267080744,2010-12-17 14:21:00,2011-07-01 11:29:00,2125,EIRE,195,2,4,5,At Risk
14019.0,14,3,1421.61,21.539545454545454,2010-12-18 00:00:00,2011-11-26 00:00:00,1037,United Kingdom,343,4,3,4,Loyal Customers
14020.0,17,2,642.8,16.48205128205128,2011-09-12 15:32:00,2011-11-23 09:22:00,441,United Kingdom,71,4,3,3,Loyal Customers
14021.0,155,3,631.9,28.722727272727273,2011-03-28 15:10:00,2011-07-07 15:46:00,192,United Kingdom,101,2,3,3,New Customers
14022.0,225,1,440.0,15.714285714285714,2011-04-28 14:39:00,2011-04-28 14:39:00,487,United Kingdom,0,1,1,2,Lost
14023.0,7,2,584.07,18.840967741935486,2011-02-05 00:00:00,2011-12-02 13:58:00,345,United Kingdom,300,5,3,3,Loyal Customers
14024.0,63,2,327.7,20.48125,2011-08-07 13:31:00,2011-10-08 00:00:00,150,United Kingdom,61,2,3,2,New Customers
14027.0,61,1,104.82,17.47,2011-10-10 09:01:00,2011-10-10 09:01:00,62,United Kingdom,0,3,1,1,New Customers
14029.0,63,2,467.66,31.177333333333333,2011-07-18 16:57:00,2011-10-07 14:46:00,198,United Kingdom,80,2,3,2,New Customers
14030.0,18,8,2360.09,9.712304526748971,2010-12-08 16:11:00,2011-11-21 16:48:00,1479,United Kingdom,348,4,5,5,Champions
14031.0,7,19,17286.86,69.14744,2010-12-02 16:34:00,2011-12-02 17:13:00,5788,United Kingdom,365,5,5,5,Champions
14032.0,2,11,2975.59,20.80832167832168,2010-12-08 10:53:00,2011-12-07 15:23:00,2032,United Kingdom,364,5,5,5,Champions
14034.0,22,3,651.8199999999999,7.323820224719101,2011-07-05 13:06:00,2011-11-17 14:02:00,423,United Kingdom,135,4,3,3,Loyal Customers
14035.0,29,5,1428.02,21.636666666666667,2010-12-18 00:00:00,2011-11-11 10:03:00,739,United Kingdom,328,3,4,4,Promising
14036.0,285,1,626.65,16.49078947368421,2011-02-28 09:26:00,2011-02-28 09:26:00,268,United Kingdom,0,1,1,3,Hibernating
14037.0,176,2,147.20000000000002,5.257142857142858,2010-12-10 11:39:00,2011-06-16 13:57:00,46,United Kingdom,188,1,3,1,Lost
14038.0,78,3,1560.38,16.960652173913044,2011-05-16 14:05:00,2011-09-22 13:37:00,965,United Kingdom,128,2,3,4,New Customers
14039.0,33,1,152.2,25.366666666666664,2011-11-06 13:48:00,2011-11-06 13:48:00,92,United Kingdom,0,3,1,1,New Customers
14040.0,14,12,3614.92,15.38263829787234,2010-12-11 00:00:00,2011-11-26 00:00:00,1554,United Kingdom,350,4,5,5,Champions
14041.0,266,1,141.41,6.733809523809524,2011-03-18 13:25:00,2011-03-18 13:25:00,94,United Kingdom,0,1,1,1,Lost
14044.0,7,4,652.82,3.1235406698564594,2010-12-04 00:00:00,2011-12-03 00:00:00,308,United Kingdom,364,5,4,3,Loyal Customers
14045.0,109,4,1659.75,276.625,2010-12-01 11:32:00,2011-08-22 15:27:00,535,United Kingdom,264,2,4,4,At Risk
14046.0,284,1,154.99,11.070714285714287,2011-02-28 14:48:00,2011-02-28 14:48:00,460,United Kingdom,0,1,1,1,Lost
14047.0,9,5,1308.6100000000001,40.894062500000004,2010-12-02 10:09:00,2011-12-01 11:43:00,381,United Kingdom,364,5,4,4,Champions
14048.0,305,1,409.93,4.822705882352941,2011-02-07 14:53:00,2011-02-07 14:53:00,288,United Kingdom,0,1,1,2,Lost
14049.0,17,4,5681.72,11.642868852459017,2011-01-26 11:27:00,2011-11-23 12:20:00,3870,United Kingdom,301,4,4,5,Champions
14050.0,32,2,746.36,13.821481481481483,2011-08-25 13:46:00,2011-11-08 10:00:00,689,United Kingdom,74,3,3,3,Promising
14051.0,1,23,15610.390000000001,74.33519047619048,2010-12-08 12:49:00,2011-12-09 10:20:00,3756,United Kingdom,365,5,5,5,Champions
14052.0,20,1,225.36,4.024285714285715,2010-12-11 00:00:00,2011-11-20 12:30:00,89,United Kingdom,344,4,1,1,Potential Loyalists
14053.0,124,2,260.25,65.0625,2011-06-18 00:00:00,2011-08-07 14:27:00,215,United Kingdom,50,2,3,2,New Customers
14054.0,65,1,92.46,15.409999999999998,2011-10-05 15:49:00,2011-10-05 15:49:00,62,United Kingdom,0,2,1,1,New Customers
14055.0,106,1,725.6400000000001,72.56400000000001,2011-08-25 15:04:00,2011-08-25 15:04:00,216,United Kingdom,0,2,1,3,Hibernating
14056.0,1,23,8214.65,7.427350813743218,2011-02-28 15:19:00,2011-12-08 13:36:00,4273,United Kingdom,282,5,5,5,Champions
14057.0,24,17,6217.96,21.894225352112677,2010-12-14 12:11:00,2011-11-16 10:32:00,4876,United Kingdom,336,4,5,5,Champions
14059.0,267,1,183.6,22.95,2011-03-18 10:06:00,2011-03-18 10:06:00,128,United Kingdom,0,1,1,1,Lost
14060.0,5,19,6140.42,30.39811881188119,2010-12-02 12:11:00,2011-12-05 12:29:00,5386,United Kingdom,368,5,5,5,Champions
14062.0,10,12,10464.85,94.27792792792793,2010-12-10 15:56:00,2011-11-30 10:04:00,5593,United Kingdom,354,5,5,5,Champions
14064.0,29,5,1353.74,16.92175,2011-03-10 12:59:00,2011-11-10 13:14:00,1788,United Kingdom,245,3,4,4,Promising
14066.0,267,1,152.55,21.792857142857144,2011-03-18 12:21:00,2011-03-18 12:21:00,45,United Kingdom,0,1,1,1,Lost
14067.0,35,2,374.7,7.2057692307692305,2011-02-12 00:00:00,2011-11-05 00:00:00,361,United Kingdom,266,3,3,2,New Customers
14068.0,42,1,265.85,11.077083333333334,2010-12-18 00:00:00,2011-10-29 00:00:00,73,United Kingdom,315,3,1,2,New Customers
14071.0,4,8,1438.82,4.440802469135802,2010-12-11 00:00:00,2011-12-06 12:27:00,995,United Kingdom,360,5,5,4,Champions
14073.0,32,1,151.04,11.618461538461538,2011-11-07 15:49:00,2011-11-07 15:49:00,130,United Kingdom,0,3,1,1,New Customers
14075.0,5,3,942.26,21.913023255813954,2011-03-23 16:35:00,2011-12-05 08:38:00,754,United Kingdom,256,5,3,3,Loyal Customers
14076.0,129,1,122.47,2.662391304347826,2011-08-02 15:19:00,2011-08-02 15:19:00,81,United Kingdom,0,2,1,1,New Customers
14077.0,78,5,499.41999999999996,11.89095238095238,2011-02-05 00:00:00,2011-09-22 13:44:00,268,United Kingdom,229,2,4,3,At Risk
14078.0,102,6,1049.37,16.144153846153845,2010-12-01 12:54:00,2011-08-30 12:16:00,310,United Kingdom,271,2,5,4,At Risk
14079.0,56,1,375.1,31.258333333333336,2010-12-18 00:00:00,2011-10-15 00:00:00,301,United Kingdom,301,3,1,2,New Customers
14080.0,33,1,45.599999999999994,11.399999999999999,2011-11-07 11:09:00,2011-11-07 11:09:00,48,United Kingdom,0,3,1,1,New Customers
14081.0,21,2,934.52,6.10797385620915,2010-12-05 15:47:00,2011-11-19 00:00:00,596,United Kingdom,348,4,3,3,Loyal Customers
14082.0,365,1,182.25,6.2844827586206895,2010-12-10 11:02:00,2010-12-10 11:02:00,110,United Kingdom,0,1,1,1,Lost
14083.0,4,9,1018.43,5.626685082872928,2010-12-03 12:24:00,2011-12-05 13:14:00,732,United Kingdom,367,5,5,4,Champions
14085.0,2,18,4448.54,9.885644444444445,2010-12-06 12:39:00,2011-12-07 13:46:00,3184,United Kingdom,366,5,5,5,Champions
14087.0,3,1,194.42,2.8176811594202897,2011-12-07 12:41:00,2011-12-07 12:41:00,251,United Kingdom,0,5,1,1,Potential Loyalists
14088.0,10,13,50491.81,85.7246349745331,2010-12-18 00:00:00,2011-11-29 16:16:00,12665,United Kingdom,346,5,5,5,Champions
14089.0,57,1,161.0,11.5,2011-10-14 10:38:00,2011-10-14 10:38:00,134,United Kingdom,0,3,1,1,New Customers
14090.0,325,1,76.32000000000001,76.32000000000001,2011-01-19 10:51:00,2011-01-19 10:51:00,72,United Kingdom,0,1,1,1,Lost
14092.0,8,14,4076.91,19.050981308411213,2010-12-16 15:47:00,2011-12-02 12:13:00,2066,United Kingdom,350,5,5,5,Champions
14093.0,12,1,442.85,4.217619047619048,2010-12-04 00:00:00,2011-11-27 16:27:00,406,United Kingdom,358,4,1,2,Potential Loyalists
14096.0,4,17,65164.79,12.749909998043435,2011-08-30 10:49:00,2011-12-05 17:17:00,16352,United Kingdom,97,5,5,5,Champions
14098.0,37,1,147.35,7.016666666666667,2011-11-03 10:13:00,2011-11-03 10:13:00,104,United Kingdom,0,3,1,1,New Customers
14099.0,16,11,3104.17,12.41668,2010-12-20 11:14:00,2011-11-23 13:53:00,2179,United Kingdom,338,4,5,5,Champions
14100.0,138,1,194.9,7.496153846153846,2011-07-25 11:01:00,2011-07-25 11:01:00,64,United Kingdom,0,2,1,1,New Customers
14101.0,74,6,5976.79,170.76542857142857,2011-01-17 13:09:00,2011-09-27 12:28:00,6942,United Kingdom,252,2,5,5,At Risk
14102.0,5,5,1360.28,17.21873417721519,2011-01-08 00:00:00,2011-12-04 15:38:00,961,United Kingdom,330,5,4,4,Champions
14104.0,155,2,216.20999999999998,10.295714285714284,2011-06-27 12:49:00,2011-07-08 12:50:00,72,United Kingdom,11,2,3,1,New Customers
14105.0,239,1,1266.23,17.111216216216217,2011-04-14 17:58:00,2011-04-14 17:58:00,800,United Kingdom,0,1,1,4,Hibernating
14107.0,7,7,2703.23,21.977479674796747,2010-12-10 13:29:00,2011-12-03 00:00:00,1793,United Kingdom,357,5,5,5,Champions
14108.0,31,2,597.91,17.585588235294118,2011-08-30 11:32:00,2011-11-09 10:41:00,381,United Kingdom,70,3,3,3,Promising
14109.0,73,1,144.2,16.022222222222222,2011-09-28 10:18:00,2011-09-28 10:18:00,88,United Kingdom,0,2,1,1,New Customers
14110.0,4,12,5683.15,36.66548387096774,2011-03-18 09:59:00,2011-12-06 12:26:00,2445,United Kingdom,263,5,5,5,Champions
14111.0,14,4,692.85,69.285,2011-04-12 11:36:00,2011-11-25 13:44:00,458,United Kingdom,227,4,4,3,Loyal Customers
14112.0,23,7,2915.15,18.2196875,2011-01-08 00:00:00,2011-11-17 12:30:00,1651,United Kingdom,313,4,5,5,Champions
14113.0,4,4,1840.42,54.13,2010-12-20 12:14:00,2011-12-06 12:18:00,745,United Kingdom,351,5,4,4,Champions
14114.0,274,2,386.53,25.768666666666665,2011-01-13 11:05:00,2011-03-11 09:42:00,101,United Kingdom,56,1,3,2,Lost
14116.0,20,5,1382.74,19.204722222222223,2011-02-26 00:00:00,2011-11-20 10:29:00,707,United Kingdom,267,4,4,4,Champions
14117.0,144,1,90.0,30.0,2011-07-19 09:49:00,2011-07-19 09:49:00,72,United Kingdom,0,2,1,1,New Customers
14121.0,4,4,2780.15,17.485220125786164,2011-10-11 10:39:00,2011-12-06 12:19:00,2082,United Kingdom,56,5,4,5,Champions
14124.0,84,1,419.58000000000004,83.91600000000001,2011-09-16 13:32:00,2011-09-16 13:32:00,1618,United Kingdom,0,2,1,2,New Customers
14125.0,11,3,2740.43,16.409760479041914,2011-09-22 15:40:00,2011-11-29 12:47:00,1640,United Kingdom,67,4,3,5,Loyal Customers
14126.0,8,3,706.1300000000001,47.07533333333334,2011-11-29 12:21:00,2011-12-02 11:45:00,508,United Kingdom,2,5,3,3,Loyal Customers
14127.0,123,3,709.71,16.129772727272726,2011-02-02 12:26:00,2011-08-09 10:49:00,321,United Kingdom,187,2,3,3,New Customers
14128.0,61,2,637.5,13.858695652173912,2011-03-29 10:49:00,2011-10-10 12:00:00,564,United Kingdom,195,3,3,3,Promising
14129.0,2,5,1123.8600000000001,21.61269230769231,2011-03-24 08:44:00,2011-12-08 11:02:00,592,United Kingdom,259,5,4,4,Champions
14130.0,319,1,483.86,7.221791044776119,2011-01-24 16:05:00,2011-01-24 16:05:00,258,United Kingdom,0,1,1,2,Lost
14132.0,2,11,3586.0299999999997,17.930149999999998,2011-06-09 12:04:00,2011-12-07 13:35:00,3368,United Kingdom,181,5,5,5,Champions
14133.0,130,3,605.64,21.63,2011-01-28 11:27:00,2011-08-02 11:34:00,348,United Kingdom,186,2,3,3,New Customers
14135.0,2,15,4690.31,35.00231343283583,2010-12-02 10:27:00,2011-12-08 11:38:00,3850,United Kingdom,371,5,5,5,Champions
14138.0,2,2,982.3800000000001,20.901702127659576,2011-10-07 09:38:00,2011-12-08 12:44:00,610,United Kingdom,62,5,3,4,Loyal Customers
14139.0,46,1,415.82,15.993076923076924,2011-10-24 13:34:00,2011-10-24 13:34:00,510,United Kingdom,0,3,1,2,New Customers
